# Generated by scripts/generate_multilingual_ngram_assets.py
# Source: Leipzig Corpora Collection rus_news_2024_1M.tar.gz (rus_news_2024_1M/rus_news_2024_1M-sentences.txt)
# Derived from ordered adjacent tokens in the sentence corpus; format: context<TAB>prediction<TAB>frequency
то что	они	220000
главного управления	разведки	219000
на президентских	выборах	219000
на том	что	219000
по статье	ук	219000
размере тысяч	рублей	219000
в результате	дтп	218000
этом в	субботу	218000
в их	числе	217000
в этом	сезоне	217000
же время	в	217000
на территории	рф	217000
о том	чтобы	217000
потому что	у	217000
в первый	день	216000
в скором	времени	216000
для ударов	по	216000
от до	тысяч	216000
президента россии	владимира	216000
приняли участие	в	216000
сообщается в	канале	216000
тем более	что	216000
что привело	к	216000
об этом	сообщается	215000
он пояснил	что	215000
два года	назад	214000
кандидат в	президенты	214000
некоторые из	них	214000
по этому	вопросу	214000
в последний	раз	213000
все возможное	чтобы	213000
так и	на	213000
том что	они	213000
по статье	о	212000
в тот	момент	211000
дело в	отношении	211000
рассказал что	в	211000
силы обороны	украины	211000
в х	годах	210000
второй мировой	войны	210000
как можно	скорее	210000
по псковской	области	210000
сказано в	сообщении	210000
в эти	дни	209000
во время	встречи	209000
не думаю	что	209000
псковской ленты	новостей	209000
сравнению с	аналогичным	209000
у него	есть	209000
было отмечено	что	208000
в этой	сфере	208000
по словам	министра	208000
том числе	с	208000
украины в	нато	208000
в этот	же	207000
отметим что	в	207000
что российские	войска	207000
конфликта на	украине	206000
тысяч рублей	в	206000
в херсонской	области	205000
и при	этом	205000
в первом	квартале	204000
в этом	вопросе	204000
во взрослом	возрасте	204000
газета со	ссылкой	204000
малого и	среднего	204000
потому что	мы	204000
потому что	он	204000
с самого	начала	204000
уголовное дело	в	204000
в году	по	203000
в конечном	итоге	203000
в россии	и	203000
в течение	трех	202000
так как	в	202000
умвд россии	по	202000
более тысяч	человек	201000
в нью	йорке	201000
комитета госдумы	по	201000
министерства иностранных	дел	201000
статье ук	рф	201000
что они	не	201000
температура ночью	днем	200000
а также	с	199000
будет зависеть	от	199000
в обмен	на	199000
ссылкой на	источник	199000
этом в	воскресенье	199000
в эфире	телеканала	198000
вне зависимости	от	198000
но и	на	198000
по словам	специалиста	198000
ссылкой на	данные	198000
в белом	доме	197000
и это	не	197000
по местному	времени	197000
то что	мы	197000
человек в	том	197000
в случае	с	196000
температура воздуха	в	196000
том случае	если	196000
в президенты	сша	195000
в частности	на	195000
за последние	годы	195000
к уголовной	ответственности	195000
нанесли удар	по	195000
более млн	рублей	194000
не должно	быть	194000
обратил внимание	что	194000
подчеркнул что	в	194000
температура воздуха	ночью	194000
донецкой народной	республике	193000
как стало	известно	193000
населенных пунктов	и	193000
пишет со	ссылкой	193000
сотрудники правоохранительных	органов	193000
части статьи	ук	193000
несколько лет	назад	192000
сравнению с	годом	192000
я не	могу	192000
в донецкой	народной	191000
издание со	ссылкой	191000
мчс россии	по	191000
на участие	в	191000
не исключено	что	191000
по информации	издания	191000
образования и	науки	190000
с сентября	года	190000
ссылкой на	пресс	190000
у меня	есть	190000
ночь с	на	189000
вклад в	развитие	188000
она подчеркнула	что	188000
по данному	факту	188000
я не	знаю	188000
все зависит	от	187000
издание отмечает	что	187000
москвы сергей	собянин	187000
в некоторых	случаях	186000
если вы	хотите	186000
между двумя	странами	186000
мэр москвы	сергей	186000
по словам	в	186000
с марта	года	186000
следует отметить	что	186000
у нас	нет	186000
этот же	день	186000
в прошлом	месяце	185000
в украине	в	185000
мвд россии	по	185000
министерство иностранных	дел	185000
не только	но	185000
сша дональд	трамп	185000
а также	и	183000
в весовой	категории	183000
вступит в	силу	183000
крокус сити	холл	183000
но и	для	183000
в последние	дни	182000
можно сказать	что	182000
на кадрах	видно	182000
на эти	цели	182000
соединенных штатов	америки	182000
весовой категории	до	181000
заявил что	не	181000
как можно	быстрее	181000
состоит в	том	181000
гласит заголовок	статьи	180000
на пресс	службу	180000
по данным	источника	180000
статьи на	сайте	180000
судя по	всему	180000
беларуси и	россии	179000
в тысяч	рублей	179000
за всю	историю	179000
заголовок статьи	на	179000
наносить удары	по	179000
по их	мнению	179000
последние два	года	179000
с каждым	годом	179000
так или	иначе	179000
в долгосрочной	перспективе	178000
в три	раза	178000
в центре	города	178000
донецкой народной	республики	178000
президента украины	владимира	178000
уголовное дело	о	178000
что у	нее	178000
в и	районах	177000
в прямом	эфире	177000
в этой	связи	177000
до тыс	рублей	177000
из них	в	177000
на харьковском	направлении	177000
областной военной	администрации	177000
же время	он	176000
на этом	фоне	176000
по данным	канала	176000
прошлом году	в	176000
что приводит	к	176000
и многие	другие	175000
об этом	на	175000
речь шла	о	175000
сил обороны	украины	175000
через некоторое	время	175000
би би	си	174000
от того	что	174000
в запорожской	области	173000
на этом	направлении	173000
он сообщил	что	173000
по последним	данным	173000
по этой	причине	173000
при этом	она	173000
ракетный удар	по	173000
россии в	украину	173000
в любой	момент	172000
великой отечественной	войне	172000
на высоком	уровне	172000
в силу	с	171000
в течение	всего	171000
в течение	минут	171000
его словам	на	171000
за два	года	171000
к участию	в	171000
на пост	президента	171000
на тысяч	рублей	171000
над белгородской	областью	171000
независимо от	того	171000
потому что	я	171000
в красном	море	170000
в эфире	радио	170000
на русском	языке	170000
облачно с	прояснениями	170000
россии против	украины	170000
так как	это	170000
только но	и	170000
это говорит	о	170000
в первом	полугодии	169000
в районе	в	169000
с прошлым	годом	169000
со своей	стороны	169000
беларуси александр	лукашенко	168000
в результате	которого	168000
в сотрудничестве	с	168000
информация о	том	168000
на первый	взгляд	168000
с ограниченными	возможностями	168000
в одесской	области	167000
в первом	чтении	167000
во второй	раз	167000
же как	и	167000
отметил что	на	167000
при этом	на	167000
сравнению с	прошлым	167000
